Symbol,Accumulation_Score,Breakout_Score,Total_Score,Current_Price,Stop_Price,Risk_Reward,Price_Change_30d,Volume_Ratio,OBV_Trend,MFI,ATR,ATR_Ratio,RS_Score,Base_Quality,Distance_to_Resistance,Signals,Stage
IRB.NS,12,8,20,44.719608306884766,43.00944164968521,3.184635006581232,1.5876579809034241,0.8591013647656479,50.17093788306002,57.04331982532373,0.8550833285997795,0.8530498297366755,100.0,5,3.8691452714930614,"['OBV rising (50.17%) in consolidation', 'MFI optimal range (57.04)', 'Healthy base (11.32% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Near resistance (1.59% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
HINDPETRO.NS,11,9,20,408.7904357910156,394.8075718142176,4.672063216825016,5.337058660934506,0.9248161835243779,10.80985685338911,46.64958409359072,6.991431988398996,0.6866409649493918,71.50456207182303,6,7.389820456595183,"['Healthy base (10.44% range)', 'Pocket pivot detected', 'Tight consolidation', 'Volume coiling (dry up)', 'Resistance tested 5x', 'Near resistance (0.71% away)', 'Volatility contraction (VCP)', 'Strong higher lows structure']",ACCUMULATION
CAMS.NS,11,9,20,4085.548095703125,3945.189783573092,4.179293143374926,7.6945279452620765,0.8875289974243785,143.30214882875626,57.23504451809963,70.17915606501641,0.7256249872152423,100.0,4,5.886935865600146,"['MFI optimal range (57.24)', 'Healthy base (13.18% range)', 'Pocket pivot detected', 'Tight consolidation', 'Volume coiling (dry up)', 'Volume expanding (2.49x)', 'Near resistance (1.12% away)', 'Strong higher lows structure']",ACCUMULATION
GRASIM.NS,12,8,20,2891.699951171875,2788.0999930245534,3.1305427855608197,0.44809997655103456,0.9632764280620257,4.591729617485445,57.3886410423922,51.799979073660715,1.0306232484523417,100.0,5,2.977490718611989,"['MFI optimal range (57.39)', 'Healthy base (9.63% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 5x', 'Near resistance (2.98% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
SBIN.NS,12,8,20,856.9500122070312,831.1071515764509,3.6369807946782995,3.6779414267775645,0.8453293238690842,28.926662027744804,60.024863436390326,12.921430315290179,1.2370216930575864,100.0,5,2.748116863003123,"['OBV rising (28.93%) in consolidation', 'MFI optimal range (60.02)', 'Healthy base (9.92% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Recent false breakout (penalty)', 'Near resistance (2.75% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
ICICIPRULI.NS,12,8,20,629.4500122070312,609.3642926897321,3.1764863641158505,4.716359636091955,1.0057963859398504,-23.727723153373546,56.30982036596897,10.042859758649554,0.86778957881452,100.0,5,1.9779191302861296,"['MFI optimal range (56.31)', 'Healthy base (9.42% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 4x', 'Near resistance (0.93% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
INDIGO.NS,12,8,20,5908.5,5686.928571428572,3.4249903288201184,4.445819338872194,0.7320105073078778,22.34510805716586,59.279268505172624,110.78571428571429,1.0154891943662272,100.0,5,4.485063891004485,"['OBV rising (22.35%) in consolidation', 'MFI optimal range (59.28)', 'Healthy base (7.23% range)', 'Extremely tight base (VCP)', 'Volume coiling (dry up)', 'Near resistance (0.70% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
PNB.NS,10,9,19,113.30000305175781,109.37857273646763,2.9751379015922503,8.22428160241039,0.7646700959983904,15.414212450018189,54.51594661443733,1.9607151576450892,0.8643882592923193,62.665523079950525,6,2.127092645896847,"['MFI optimal range (54.52)', 'Healthy base (13.09% range)', 'Pocket pivot detected', 'Tight consolidation', 'Volume coiling (dry up)', 'Resistance tested 5x', 'Recent false breakout (penalty)', 'Volume expanding (2.66x)', 'Near resistance (0.88% away)', 'Strong higher lows structure']",ACCUMULATION
M&M.NS,11,8,19,3647.199951171875,3513.9429059709823,2.8103887565412675,2.4120377717686567,0.8776324232931066,40.993523961773995,46.73269444552148,66.62852260044643,0.8587168404203636,100.0,6,2.1002439866681226,"['OBV rising (40.99%) in consolidation', 'Healthy base (9.33% range)', 'Pocket pivot detected', 'Tight consolidation', 'Volume coiling (dry up)', 'Resistance tested 5x', 'Recent false breakout (penalty)', 'Near resistance (0.88% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
FEDERALBNK.NS,11,8,19,212.3800048828125,204.32000732421875,2.7511654992238093,11.473861075023793,1.0441756916968616,127.15166827074565,56.43950723564335,4.029998779296875,1.1655073177200694,100.0,4,2.260094021382709,"['MFI optimal range (56.44)', 'Healthy base (14.76% range)', 'Pocket pivot detected', 'Tight consolidation', 'Resistance tested 5x', 'Near resistance (2.26% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
JINDALSTEL.NS,11,8,19,1066.800048828125,1019.82861328125,2.5274062215754065,1.8279028270698383,0.9820240705880655,-82.10789593622602,58.29568724117243,23.4857177734375,0.9948296170835937,100.0,5,2.8965036491790004,"['A/D accumulation (22.11%)', 'MFI optimal range (58.30)', 'Healthy base (10.64% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 4x', 'Recent false breakout (penalty)', 'Near resistance (2.90% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
INDUSINDBK.NS,11,8,19,794.7999877929688,758.2856881277902,3.33557062595875,8.06988572994004,1.3123217891247208,400.21055508464593,67.49222824078207,18.257149832589285,1.0379556957519478,100.0,5,6.781583447646265,"['MFI optimal range (67.49)', 'Healthy base (13.52% range)', 'Pocket pivot detected', 'Extremely tight base (VCP)', 'Resistance tested 4x', 'Institutional blocks detected (2)', 'Recent false breakout (penalty)', 'Near resistance (1.92% away)', 'Strong higher lows structure', 'Price > MA20 > MA50 (bullish)']",ACCUMULATION
